COG,departement,commune,population,Pop_in_QPV_pct,Total_QPV,logements_sociaux_pct,Subventions_parHab,places_migrants_p1k,Total_places_migrants,Number_of_Mosques,Mosque_p100k,Insécurité_Score,Immigration_Score,Islamisation_Score,Défrancisation_Score,Wokisme_Score
23100,23,Jarnages,477,0.0,0,8.0,15.0,0.0,0,0,0.0,36,29,12,49,24
23101,23,Jouillat,383,0.0,0,2.0,16.3,0.0,0,0,0.0,13,29,12,49,16
23102,23,Ladapeyre,356,0.0,0,7.0,15.0,0.0,0,0,0.0,33,29,12,49,22
23103,23,Lafat,319,0.0,0,2.0,29.9,0.0,0,0,0.0,25,29,12,49,21
23104,23,Lavaufranche,241,0.0,0,0.0,15.0,0.0,0,0,0.0,25,29,12,49,13
23105,23,Lavaveix-les-Mines,642,0.0,0,20.0,13.1,0.0,0,0,0.0,42,29,12,49,39
23106,23,Lépaud,371,0.0,0,6.0,15.0,0.0,0,0,0.0,39,29,12,49,21
23107,23,Lépinas,136,0.0,0,0.0,31.4,0.0,0,0,0.0,13,29,12,49,19
23108,23,Leyrat,143,0.0,0,0.0,15.0,0.0,0,0,0.0,29,29,12,49,13
23109,23,Linard-Malval,207,0.0,0,0.0,2.7,0.0,0,0,0.0,35,29,12,49,9
23110,23,Lioux-les-Monges,55,0.0,0,0.0,13.1,0.0,0,0,0.0,10,29,12,49,12
23111,23,Lizières,236,0.0,0,0.0,5.5,0.0,0,0,0.0,21,29,12,49,10
23112,23,Lourdoueix-Saint-Pierre,720,0.0,0,4.0,2.7,0.0,0,0,0.0,38,29,12,49,14
23113,23,Lupersat,291,0.0,0,3.0,13.1,0.0,0,0,0.0,31,29,12,49,16
23114,23,Lussat,409,0.0,0,2.0,15.0,0.0,0,0,0.0,41,29,12,49,16
23115,23,Magnat-l'Étrange,240,0.0,0,0.0,13.7,0.0,0,0,0.0,33,29,12,49,12
23116,23,Mainsat,532,0.0,0,6.0,13.1,0.0,0,0,0.0,37,29,12,49,20
23117,23,Maison-Feyne,284,0.0,0,6.0,29.9,0.0,0,0,0.0,25,29,12,49,26
23118,23,Maisonnisses,175,0.0,0,0.0,31.4,0.0,0,0,0.0,25,29,12,49,19
23119,23,Malleret,43,0.0,0,0.0,13.7,0.0,0,0,0.0,2,29,12,49,12
23120,23,Malleret-Boussac,179,0.0,0,0.0,15.0,0.0,0,0,0.0,17,29,12,49,13
23122,23,Mansat-la-Courrière,68,0.0,0,0.0,31.4,0.0,0,0,0.0,21,29,12,49,19
23123,23,Les Mars,181,0.0,0,0.0,13.1,0.0,0,0,0.0,28,29,12,49,12
23124,23,Marsac,642,0.0,0,7.0,5.5,0.0,0,0,0.0,35,29,12,49,19
23125,23,Le Mas-d'Artige,94,0.0,0,12.0,13.7,0.0,0,0,0.0,25,29,12,49,28
23127,23,Mautes,198,0.0,0,0.0,13.1,0.0,0,0,0.0,29,29,12,49,12
23128,23,Mazeirat,123,0.0,0,0.0,16.3,0.0,0,0,0.0,29,29,12,49,13
23129,23,La Mazière-aux-Bons-Hommes,56,0.0,0,0.0,13.1,0.0,0,0,0.0,6,29,12,49,12
23130,23,Méasnes,525,0.0,0,2.0,2.7,0.0,0,0,0.0,36,29,12,49,11
23131,23,Mérinchal,661,0.0,0,9.0,13.1,0.0,0,0,0.0,33,29,12,49,24
23132,23,Montaigut-le-Blanc,372,0.0,0,4.0,16.3,0.0,0,0,0.0,36,29,12,49,19
23133,23,Montboucher,370,0.0,0,0.0,31.4,0.0,0,0,0.0,35,29,12,49,19
23134,23,Le Monteil-au-Vicomte,217,0.0,0,15.0,31.4,0.0,0,0,0.0,13,29,12,49,39
23136,23,Mortroux,276,0.0,0,0.0,2.7,0.0,0,0,0.0,29,29,12,49,9
23137,23,Mourioux-Vieilleville,523,0.0,0,4.0,5.5,0.0,0,0,0.0,29,29,12,49,15
23138,23,Moutier-d'Ahun,161,0.0,0,5.0,31.4,0.0,0,0,0.0,31,29,12,49,25
23139,23,Moutier-Malcard,558,0.0,0,0.0,2.7,0.0,0,0,0.0,42,29,12,49,9
23140,23,Moutier-Rozeille,433,0.0,0,0.0,37.8,0.0,0,0,0.0,35,29,12,49,21
23141,23,Naillat,667,0.0,0,4.0,29.9,0.0,0,0,0.0,36,29,12,49,23
23142,23,Néoux,279,0.0,0,2.0,37.8,0.0,0,0,0.0,30,29,12,49,24
23143,23,Noth,495,0.0,0,6.0,18.9,0.0,0,0,0.0,32,29,12,49,22
23144,23,La Nouaille,228,0.0,0,1.0,37.8,0.0,0,0,0.0,28,29,12,49,22
23145,23,Nouhant,301,0.0,0,5.0,15.0,0.0,0,0,0.0,26,29,12,49,20
23146,23,Nouzerines,238,0.0,0,0.0,15.0,0.0,0,0,0.0,38,29,12,49,13
23147,23,Nouzerolles,97,0.0,0,0.0,29.9,0.0,0,0,0.0,12,29,12,49,18
23148,23,Nouziers,250,0.0,0,0.0,2.7,0.0,0,0,0.0,35,29,12,49,9
23149,23,Parsac-Rimondeix,713,0.0,0,3.0,15.0,0.0,0,0,0.0,40,29,12,49,17
23150,23,Peyrabout,151,0.0,0,0.0,16.3,0.0,0,0,0.0,19,29,12,49,13
23151,23,Peyrat-la-Nonière,422,0.0,0,0.0,13.1,0.0,0,0,0.0,36,29,12,49,12
23152,23,Pierrefitte,68,0.0,0,0.0,15.0,0.0,0,0,0.0,6,29,12,49,13
23154,23,Pionnat,715,0.0,0,4.0,15.0,0.0,0,0,0.0,39,29,12,49,18
23155,23,Pontarion,359,0.0,0,2.0,31.4,0.0,0,0,0.0,39,29,12,49,21
23156,23,Pontcharraud,83,0.0,0,0.0,13.1,0.0,0,0,0.0,17,29,12,49,12
23157,23,La Pouge,96,0.0,0,0.0,31.4,0.0,0,0,0.0,11,29,12,49,19
23158,23,Poussanges,150,0.0,0,0.0,13.7,0.0,0,0,0.0,13,29,12,49,12
23159,23,Puy-Malsignat,144,0.0,0,0.0,13.1,0.0,0,0,0.0,27,29,12,49,12
23160,23,Reterre,262,0.0,0,1.0,13.1,0.0,0,0,0.0,35,29,12,49,14
23162,23,Roches,371,0.0,0,4.0,2.7,0.0,0,0,0.0,39,29,12,49,14
23164,23,Rougnat,474,0.0,0,0.0,13.1,0.0,0,0,0.0,36,29,12,49,12
23165,23,Royère-de-Vassivière,572,0.0,0,10.0,31.4,0.0,0,0,0.0,274,29,12,49,242
23166,23,Sagnat,195,0.0,0,0.0,29.9,0.0,0,0,0.0,22,29,12,49,18
23167,23,Sannat,347,0.0,0,3.0,13.1,0.0,0,0,0.0,29,29,12,49,16
23168,23,Sardent,758,0.0,0,6.0,31.4,0.0,0,0,0.0,35,29,12,49,27
23169,23,La Saunière,659,0.0,0,4.0,16.3,0.0,0,0,0.0,39,29,12,49,19
23170,23,Savennes,209,0.0,0,0.0,16.3,0.0,0,0,0.0,28,29,12,49,13
23171,23,Sermur,103,0.0,0,0.0,13.1,0.0,0,0,0.0,23,29,12,49,12
23172,23,La Serre-Bussière-Vieille,121,0.0,0,0.0,13.1,0.0,0,0,0.0,8,29,12,49,12
23173,23,Soubrebost,139,0.0,0,0.0,31.4,0.0,0,0,0.0,25,29,12,49,19
23174,23,Soumans,591,0.0,0,6.0,15.0,0.0,0,0,0.0,34,29,12,49,21
23175,23,Sous-Parsat,114,0.0,0,0.0,31.4,0.0,0,0,0.0,21,29,12,49,19
23176,23,La Souterraine,4928,0.0,0,22.0,76.3,16.23,80,0,0.0,159,219,44,98,283
23177,23,Saint-Agnant-de-Versillat,1059,0.0,0,3.0,18.9,0.0,0,0,0.0,31,29,12,49,18
23178,23,Saint-Agnant-près-Crocq,186,0.0,0,4.0,13.1,0.0,0,0,0.0,23,29,12,49,18
23179,23,Saint-Alpinien,290,0.0,0,0.0,37.8,0.0,0,0,0.0,29,29,12,49,21
23180,23,Saint-Amand,453,0.0,0,9.0,37.8,0.0,0,0,0.0,37,29,12,49,33
23181,23,Saint-Amand-Jartoudeix,152,0.0,0,0.0,31.4,0.0,0,0,0.0,29,29,12,49,19
23182,23,Saint-Avit-de-Tardes,163,0.0,0,0.0,37.8,0.0,0,0,0.0,21,29,12,49,21
23183,23,Saint-Avit-le-Pauvre,88,0.0,0,0.0,31.4,0.0,0,0,0.0,12,29,12,49,19
23184,23,Saint-Bard,95,0.0,0,0.0,13.1,0.0,0,0,0.0,16,29,12,49,12
23185,23,Saint-Chabrais,317,0.0,0,1.0,13.1,0.0,0,0,0.0,31,29,12,49,14
23186,23,Saint-Christophe,150,0.0,0,6.0,16.3,0.0,0,0,0.0,17,29,12,49,21
23187,23,Saint-Dizier-la-Tour,180,0.0,0,0.0,13.1,0.0,0,0,0.0,19,29,12,49,12
23188,23,Saint-Dizier-les-Domaines,203,0.0,0,0.0,2.7,0.0,0,0,0.0,32,29,12,49,9
23189,23,Saint-Dizier-Masbaraud,1134,0.0,0,2.0,31.4,0.0,0,0,0.0,40,29,12,49,21
23190,23,Saint-Domet,162,0.0,0,0.0,13.1,0.0,0,0,0.0,28,29,12,49,12
23191,23,Saint-Éloi,176,0.0,0,5.0,16.3,0.0,0,0,0.0,17,29,12,49,20
23192,23,Fursac,1433,0.0,0,2.0,5.5,0.0,0,0,0.0,42,29,12,49,12
23193,23,Sainte-Feyre,2531,0.0,0,2.0,20.0,0.0,0,0,0.0,48,29,12,49,17
23194,23,Sainte-Feyre-la-Montagne,120,0.0,0,0.0,37.8,0.0,0,0,0.0,32,29,12,49,21
23195,23,Saint-Fiel,1079,0.0,0,3.0,16.3,0.0,0,0,0.0,36,29,12,49,17
23196,23,Saint-Frion,252,0.0,0,6.0,37.8,0.0,0,0,0.0,11,29,12,49,29
23197,23,Saint-Georges-la-Pouge,361,0.0,0,0.0,31.4,0.0,0,0,0.0,35,29,12,49,19
23198,23,Saint-Georges-Nigremont,145,0.0,0,0.0,13.1,0.0,0,0,0.0,21,29,12,49,12
23199,23,Saint-Germain-Beaupré,355,0.0,0,12.0,18.9,0.0,0,0,0.0,28,29,12,49,30
23200,23,Saint-Goussaud,160,0.0,0,0.0,5.5,0.0,0,0,0.0,26,29,12,49,10
23201,23,Saint-Hilaire-la-Plaine,211,0.0,0,0.0,31.4,0.0,0,0,0.0,20,29,12,49,19
23202,23,Saint-Hilaire-le-Château,225,0.0,0,0.0,31.4,0.0,0,0,0.0,36,29,12,49,19
23203,23,Saint-Julien-la-Genête,218,0.0,0,0.0,15.0,0.0,0,0,0.0,31,29,12,49,13
23204,23,Saint-Julien-le-Châtel,150,0.0,0,0.0,15.0,0.0,0,0,0.0,28,29,12,49,13
23205,23,Saint-Junien-la-Bregère,144,0.0,0,0.0,31.4,0.0,0,0,0.0,26,29,12,49,19
23206,23,Saint-Laurent,678,0.0,0,7.0,16.3,0.0,0,0,0.0,39,29,12,49,23
23207,23,Saint-Léger-Bridereix,165,0.0,0,6.0,18.9,0.0,0,0,0.0,28,29,12,49,22
23208,23,Saint-Léger-le-Guérétois,398,0.0,0,2.0,16.3,0.0,0,0,0.0,28,29,12,49,16
23209,23,Saint-Loup,192,0.0,0,0.0,15.0,0.0,0,0,0.0,29,29,12,49,13
23210,23,Saint-Maixant,233,0.0,0,0.0,37.8,0.0,0,0,0.0,16,29,12,49,21
23211,23,Saint-Marc-à-Frongier,427,0.0,0,2.0,37.8,0.0,0,0,0.0,27,29,12,49,24
23212,23,Saint-Marc-à-Loubaud,126,0.0,0,8.0,37.8,0.0,0,0,0.0,34,29,12,49,31
23213,23,Saint-Marien,199,0.0,0,0.0,15.0,0.0,0,0,0.0,25,29,12,49,13
23214,23,Saint-Martial-le-Mont,264,0.0,0,0.0,31.4,0.0,0,0,0.0,33,29,12,49,19
23215,23,Saint-Martial-le-Vieux,151,0.0,0,15.0,13.7,0.0,0,0,0.0,22,29,12,49,32
23216,23,Saint-Martin-Château,152,0.0,0,0.0,31.4,0.0,0,0,0.0,29,29,12,49,19
23217,23,Saint-Martin-Sainte-Catherine,330,0.0,0,0.0,43.1,0.0,0,0,0.0,36,29,12,49,23
23218,23,Saint-Maurice-près-Crocq,100,0.0,0,0.0,13.1,0.0,0,0,0.0,12,29,12,49,12
23219,23,Saint-Maurice-la-Souterraine,1126,0.0,0,4.0,18.9,0.0,0,0,0.0,46,29,12,49,20
23220,23,Saint-Médard-la-Rochette,553,0.0,0,0.0,13.1,0.0,0,0,0.0,37,29,12,49,12
23221,23,Saint-Merd-la-Breuille,195,0.0,0,0.0,13.7,0.0,0,0,0.0,26,29,12,49,12
23222,23,Saint-Michel-de-Veisse,166,0.0,0,0.0,31.4,0.0,0,0,0.0,20,29,12,49,19
23223,23,Saint-Moreil,218,0.0,0,0.0,31.4,0.0,0,0,0.0,35,29,12,49,19
23224,23,Saint-Oradoux-de-Chirouze,71,0.0,0,5.0,13.7,0.0,0,0,0.0,26,29,12,49,19
23225,23,Saint-Oradoux-près-Crocq,109,0.0,0,0.0,13.1,0.0,0,0,0.0,2,29,12,49,12
23226,23,Saint-Pardoux-d'Arnet,164,0.0,0,0.0,13.1,0.0,0,0,0.0,23,29,12,49,12
23227,23,Saint-Pardoux-Morterolles,211,0.0,0,5.0,31.4,0.0,0,0,0.0,31,29,12,49,25
23228,23,Saint-Pardoux-le-Neuf,196,0.0,0,0.0,37.8,0.0,0,0,0.0,17,29,12,49,21
23229,23,Saint-Pardoux-les-Cards,289,0.0,0,0.0,13.1,0.0,0,0,0.0,35,29,12,49,12
23230,23,Saint-Pierre-Chérignat,165,0.0,0,0.0,31.4,0.0,0,0,0.0,21,29,12,49,19
23232,23,Saint-Pierre-Bellevue,213,0.0,0,4.0,31.4,0.0,0,0,0.0,32,29,12,49,24
23233,23,Saint-Pierre-le-Bost,119,0.0,0,0.0,15.0,0.0,0,0,0.0,24,29,12,49,13
23234,23,Saint-Priest,150,0.0,0,0.0,13.1,0.0,0,0,0.0,8,29,12,49,12
23235,23,Saint-Priest-la-Feuille,721,0.0,0,5.0,18.9,0.0,0,0,0.0,35,29,12,49,21
23236,23,Saint-Priest-la-Plaine,256,0.0,0,0.0,5.5,0.0,0,0,0.0,19,29,12,49,10
23237,23,Saint-Priest-Palus,55,0.0,0,0.0,31.4,0.0,0,0,0.0,7,29,12,49,19
23238,23,Saint-Quentin-la-Chabanne,368,0.0,0,7.0,37.8,0.0,0,0,0.0,35,29,12,49,30
23239,23,Saint-Sébastien,629,0.0,0,4.0,29.9,0.0,0,0,0.0,39,29,12,49,23
23240,23,Saint-Silvain-Bas-le-Roc,409,0.0,0,0.0,15.0,0.0,0,0,0.0,36,29,12,49,13
23241,23,Saint-Silvain-Bellegarde,198,0.0,0,0.0,13.1,0.0,0,0,0.0,18,29,12,49,12
23242,23,Saint-Silvain-Montaigut,193,0.0,0,0.0,16.3,0.0,0,0,0.0,26,29,12,49,13
23243,23,Saint-Silvain-sous-Toulx,147,0.0,0,0.0,15.0,0.0,0,0,0.0,15,29,12,49,13
23244,23,Saint-Sulpice-le-Dunois,570,0.0,0,1.0,29.9,0.0,0,0,0.0,30,29,12,49,19
23245,23,Saint-Sulpice-le-Guérétois,1901,0.0,0,2.0,21.1,0.0,0,0,0.0,46,29,12,112,18
23246,23,Saint-Sulpice-les-Champs,343,0.0,0,3.0,37.8,0.0,0,0,0.0,32,29,12,49,25
23247,23,Saint-Vaury,1729,0.0,0,16.0,31.7,23.13,40,0,0.0,46,235,12,49,318
23248,23,Saint-Victor-en-Marche,348,0.0,0,7.0,16.3,0.0,0,0,0.0,29,29,12,49,23
23249,23,Saint-Yrieix-la-Montagne,221,0.0,0,2.0,37.8,0.0,0,0,0.0,32,29,12,49,24
23250,23,Saint-Yrieix-les-Bois,281,0.0,0,0.0,16.3,0.0,0,0,0.0,30,29,12,49,13
23251,23,Tardes,119,0.0,0,0.0,15.0,0.0,0,0,0.0,7,29,12,49,13
23252,23,Tercillat,154,0.0,0,0.0,2.7,0.0,0,0,0.0,25,29,12,49,9
23253,23,Thauron,170,0.0,0,0.0,31.4,0.0,0,0,0.0,11,29,12,49,19
23254,23,Toulx-Sainte-Croix,252,0.0,0,0.0,15.0,0.0,0,0,0.0,35,29,12,49,13
23255,23,Trois-Fonds,132,0.0,0,0.0,15.0,0.0,0,0,0.0,26,29,12,49,13
23257,23,Vallière,714,0.0,0,11.0,37.8,0.0,0,0,0.0,40,29,12,49,35
23258,23,Vareilles,322,0.0,0,7.0,18.9,0.0,0,0,0.0,32,29,12,49,24
23259,23,Verneiges,124,0.0,0,0.0,15.0,0.0,0,0,0.0,19,29,12,49,13
23260,23,Vidaillat,201,0.0,0,0.0,31.4,0.0,0,0,0.0,24,29,12,49,19
23261,23,Viersat,281,0.0,0,7.0,15.0,0.0,0,0,0.0,27,29,12,49,22
23262,23,Vigeville,164,0.0,0,0.0,15.0,0.0,0,0,0.0,21,29,12,49,13
23263,23,Villard,381,0.0,0,0.0,29.9,0.0,0,0,0.0,23,29,12,49,18
23264,23,La Villedieu,51,0.0,0,0.0,37.8,0.0,0,0,0.0,7,29,12,49,21
23265,23,La Villeneuve,45,0.0,0,0.0,13.1,0.0,0,0,0.0,23,29,12,49,12
23266,23,La Villetelle,166,0.0,0,0.0,37.8,0.0,0,0,0.0,15,29,12,49,21
24001,24,Abjat-sur-Bandiat,635,0.0,0,0.0,6.9,0.0,0,0,0.0,38,43,21,73,14
24002,24,Agonac,1809,0.0,0,5.0,14.9,0.0,0,0,0.0,34,43,21,73,24
24004,24,Ajat,300,0.0,0,0.0,30.9,0.0,0,0,0.0,35,43,21,73,23
24005,24,Alles-sur-Dordogne,384,0.0,0,0.0,3.6,0.0,0,0,0.0,28,43,21,73,13
24006,24,Allas-les-Mines,195,0.0,0,0.0,57.9,0.0,0,0,0.0,25,43,21,73,32
24007,24,Allemans,543,0.0,0,0.0,11.1,0.0,0,0,0.0,29,43,21,73,16
24008,24,Angoisse,595,0.0,0,5.0,20.7,0.0,0,0,0.0,39,43,21,73,26
24009,24,Anlhiac,266,0.0,0,0.0,12.6,0.0,0,0,0.0,30,43,21,73,16
24010,24,Annesse-et-Beaulieu,1478,0.0,0,0.0,10.7,0.0,0,0,0.0,44,43,21,73,16
24011,24,Antonne-et-Trigonant,1221,0.0,0,3.0,15.6,0.0,0,0,0.0,40,43,21,73,21
24012,24,Archignac,403,0.0,0,0.0,3.8,0.0,0,0,0.0,33,43,21,73,13
24014,24,Aubas,615,0.0,0,4.0,18.2,0.0,0,0,0.0,38,43,21,73,24
24015,24,Audrix,272,0.0,0,0.0,27.7,0.0,0,0,0.0,36,43,21,73,22
24016,24,Augignac,825,0.0,0,1.0,10.6,0.0,0,0,0.0,39,43,21,73,17
24018,24,Auriac-du-Périgord,400,0.0,0,3.0,24.7,0.0,0,0,0.0,30,43,21,73,24
24019,24,Azerat,449,0.0,0,2.0,24.7,0.0,0,0,0.0,36,43,21,73,23
24020,24,La Bachellerie,895,0.0,0,11.0,29.7,0.0,0,0,0.0,72,43,21,73,37
24021,24,Badefols-d'Ans,410,0.0,0,6.0,17.5,0.0,0,0,0.0,22,43,21,73,26
24022,24,Badefols-sur-Dordogne,205,0.0,0,4.0,14.4,0.0,0,0,0.0,23,43,21,73,22
24023,24,Baneuil,316,0.0,0,0.0,20.7,0.0,0,0,0.0,32,43,21,73,19
24024,24,Bardou,43,0.0,0,0.0,12.5,0.0,0,0,0.0,22,43,21,73,16
24025,24,Bars,243,0.0,0,0.0,25.3,0.0,0,0,0.0,28,43,21,73,21
24026,24,Bassillac et Auberoche,4365,0.0,0,1.0,19.0,0.0,0,0,0.0,48,43,21,73,20
24027,24,Bayac,356,0.0,0,6.0,9.8,0.0,0,0,0.0,34,43,21,73,23
24028,24,Beaumontois en Périgord,1730,0.0,0,6.0,3.6,0.0,0,0,0.0,50,43,21,73,21
24029,24,Beaupouyet,558,0.0,0,0.0,53.5,0.0,0,0,0.0,34,43,21,73,30
24030,24,Beauregard-de-Terrasson,706,0.0,0,11.0,29.3,0.0,0,0,0.0,31,43,21,73,37
24031,24,Beauregard-et-Bassac,308,0.0,0,5.0,223.4,0.0,0,0,0.0,34,43,21,73,96
24032,24,Beauronne,372,0.0,0,0.0,10.2,0.0,0,0,0.0,34,43,21,73,15
24034,24,Beleymas,281,0.0,0,0.0,54.8,0.0,0,0,0.0,30,43,21,73,31
24035,24,Pays de Belvès,1310,0.0,0,7.0,81.8,0.0,0,0,0.0,44,43,21,73,50
24036,24,Berbiguières,178,0.0,0,0.0,58.1,0.0,0,0,0.0,23,43,21,73,32
24037,24,Bergerac,26852,20.34,3,15.0,56.3,1.86,50,2,7.45,212,136,185,141,127
24038,24,Bertric-Burée,435,0.0,0,8.0,12.3,0.0,0,0,0.0,39,43,21,73,27
24039,24,Besse,153,0.0,0,0.0,26.0,0.0,0,0,0.0,31,43,21,73,21
24040,24,Beynac-et-Cazenac,447,0.0,0,4.0,25.8,0.0,0,0,0.0,36,43,21,73,26
24042,24,Biras,715,0.0,0,1.0,14.8,0.0,0,0,0.0,35,43,21,73,18
24043,24,Biron,146,0.0,0,9.0,3.6,0.0,0,0,0.0,27,43,21,73,25
24045,24,Boisse,249,0.0,0,0.0,4.5,0.0,0,0,0.0,30,43,21,73,13
24046,24,Boisseuilh,110,0.0,0,0.0,21.1,0.0,0,0,0.0,19,43,21,73,19
24048,24,Bonneville-et-Saint-Avit-de-Fumadières,302,0.0,0,0.0,14.0,0.0,0,0,0.0,20,43,21,73,17
24050,24,Borrèze,352,0.0,0,3.0,15.7,0.0,0,0,0.0,30,43,21,73,21
24051,24,Bosset,233,0.0,0,0.0,30.7,0.0,0,0,0.0,29,43,21,73,23
24052,24,Bouillac,123,0.0,0,0.0,12.6,0.0,0,0,0.0,21,43,21,73,16
24053,24,Boulazac Isle Manoire,10628,0.0,0,16.0,110.0,0.0,0,0,0.0,83,64,21,84,71
24054,24,Bouniagues,589,0.0,0,0.0,22.3,0.0,0,0,0.0,34,43,21,73,20
24055,24,Bourdeilles,793,0.0,0,7.0,22.4,0.0,0,0,0.0,37,43,21,73,29
24056,24,Le Bourdeix,240,0.0,0,0.0,6.7,0.0,0,0,0.0,28,43,21,73,14
24057,24,Bourg-des-Maisons,72,0.0,0,0.0,100.7,0.0,0,0,0.0,8,43,21,73,47
24058,24,Bourg-du-Bost,237,0.0,0,0.0,8.2,0.0,0,0,0.0,30,43,21,73,15
24059,24,Bourgnac,352,0.0,0,0.0,53.6,0.0,0,0,0.0,31,43,21,73,31
24060,24,Bourniquel,67,0.0,0,0.0,11.1,0.0,0,0,0.0,22,43,21,73,16
24061,24,Bourrou,132,0.0,0,0.0,39.4,0.0,0,0,0.0,22,43,21,73,26
24062,24,Bouteilles-Saint-Sébastien,175,0.0,0,0.0,8.5,0.0,0,0,0.0,18,43,21,73,15
24063,24,Bouzic,154,0.0,0,0.0,46.6,0.0,0,0,0.0,31,43,21,73,28
24064,24,Brantôme en Périgord,3748,0.0,0,2.0,22.7,0.0,0,0,0.0,46,43,21,73,22
24066,24,Brouchaud,217,0.0,0,0.0,12.6,0.0,0,0,0.0,27,43,21,73,16
24067,24,Le Bugue,2638,0.0,0,5.0,40.1,0.0,0,0,0.0,52,43,21,73,32
24068,24,Le Buisson-de-Cadouin,1954,0.0,0,4.0,18.2,0.0,0,0,0.0,42,43,21,73,24
24069,24,Bussac,385,0.0,0,1.0,14.5,0.0,0,0,0.0,33,43,21,73,18
24070,24,Busserolles,505,0.0,0,0.0,7.7,0.0,0,0,0.0,39,43,21,73,15
24071,24,Bussière-Badil,372,0.0,0,3.0,15.3,0.0,0,0,0.0,35,43,21,73,21
24073,24,Calès,373,0.0,0,5.0,12.9,0.0,0,0,0.0,28,43,21,73,23
24074,24,Calviac-en-Périgord,541,0.0,0,4.0,18.5,0.0,0,0,0.0,35,43,21,73,24
24075,24,Campagnac-lès-Quercy,324,0.0,0,0.0,28.7,0.0,0,0,0.0,30,43,21,73,22
24076,24,Campagne,418,0.0,0,0.0,25.0,0.0,0,0,0.0,33,43,21,73,21
24077,24,Campsegret,398,0.0,0,0.0,47.9,0.0,0,0,0.0,37,43,21,73,29
24080,24,Capdrot,461,0.0,0,0.0,14.8,0.0,0,0,0.0,29,43,21,73,17
24081,24,Carlux,655,0.0,0,5.0,14.7,0.0,0,0,0.0,33,43,21,73,24
24082,24,Carsac-Aillac,1549,0.0,0,2.0,11.4,0.0,0,0,0.0,35,43,21,73,18
24083,24,Carsac-de-Gurson,212,0.0,0,0.0,19.5,0.0,0,0,0.0,30,43,21,73,19
24084,24,Carves,101,0.0,0,0.0,49.0,0.0,0,0,0.0,16,43,21,73,29
24085,24,La Cassagne,151,0.0,0,0.0,17.5,0.0,0,0,0.0,29,43,21,73,18
24086,24,Castelnaud-la-Chapelle,449,0.0,0,10.0,49.4,0.0,0,0,0.0,37,43,21,73,42
24087,24,Castels et Bézenac,805,0.0,0,0.0,53.9,0.0,0,0,0.0,35,43,21,73,31
24088,24,Cause-de-Clérans,336,0.0,0,0.0,9.6,0.0,0,0,0.0,25,43,21,73,15
24090,24,Celles,611,0.0,0,0.0,32.3,0.0,0,0,0.0,36,43,21,73,23
24091,24,Cénac-et-Saint-Julien,1189,0.0,0,5.0,12.4,0.0,0,0,0.0,34,43,21,73,23
24094,24,Chalagnac,442,0.0,0,0.0,8.4,0.0,0,0,0.0,33,43,21,73,15
24095,24,Chalais,404,0.0,0,1.0,10.0,0.0,0,0,0.0,36,43,21,73,17
24096,24,Champagnac-de-Belair,783,0.0,0,5.0,14.1,0.0,0,0,0.0,33,43,21,73,23
24097,24,Champagne-et-Fontaine,343,0.0,0,0.0,23.3,0.0,0,0,0.0,34,43,21,73,20
24098,24,Champcevinel,3077,0.0,0,10.0,22.4,0.0,0,0,0.0,44,43,21,73,33
24100,24,Champniers-et-Reilhac,511,0.0,0,0.0,8.3,0.0,0,0,0.0,26,43,21,73,15
24101,24,Champs-Romain,287,0.0,0,0.0,8.0,0.0,0,0,0.0,31,43,21,73,15
24102,24,Chancelade,4442,0.0,0,11.0,18.2,0.0,0,0,0.0,83,68,21,100,33
24104,24,Chantérac,647,0.0,0,3.0,16.7,0.0,0,0,0.0,33,43,21,73,22
24105,24,Chapdeuil,140,0.0,0,0.0,16.4,0.0,0,0,0.0,29,43,21,73,18
24106,24,La Chapelle-Aubareil,542,0.0,0,0.0,21.7,0.0,0,0,0.0,27,43,21,73,19
24107,24,La Chapelle-Faucher,386,0.0,0,0.0,19.6,0.0,0,0,0.0,28,43,21,73,19
24108,24,La Chapelle-Gonaguet,1058,0.0,0,1.0,12.8,0.0,0,0,0.0,36,43,21,73,18
24109,24,La Chapelle-Grésignac,102,0.0,0,10.0,23.0,0.0,0,0,0.0,16,43,21,73,33
24110,24,La Chapelle-Montabourlet,57,0.0,0,0.0,19.0,0.0,0,0,0.0,10,43,21,73,18
24111,24,La Chapelle-Montmoreau,75,0.0,0,0.0,30.1,0.0,0,0,0.0,19,43,21,73,22
24113,24,La Chapelle-Saint-Jean,84,0.0,0,0.0,25.9,0.0,0,0,0.0,16,43,21,73,21
24114,24,Chassaignes,73,0.0,0,0.0,10.3,0.0,0,0,0.0,26,43,21,73,15
24115,24,Château-l'Évêque,2162,0.0,0,6.0,14.3,0.0,0,0,0.0,42,43,21,73,25
24116,24,Châtres,181,0.0,0,4.0,22.2,0.0,0,0,0.0,30,43,21,73,25
24117,24,Les Coteaux Périgourdins,551,0.0,0,0.0,24.5,0.0,0,0,0.0,37,43,21,73,20
24119,24,Cherval,226,0.0,0,0.0,17.3,0.0,0,0,0.0,31,43,21,73,18
24120,24,Cherveix-Cubas,555,0.0,0,2.0,27.0,0.0,0,0,0.0,260,243,310,287,24
24121,24,Chourgnac,69,0.0,0,0.0,17.5,0.0,0,0,0.0,14,43,21,73,18
