departement,commune,code postal,adresse,nom,COG,validation,latitude,longitude,confidenceCoordinates
12,Millau,12100,Rue de la Mère-de-Dieu - 12100 MILLAU,Mosquée de Millau,12145,exact_match,44.1050712761786,3.0727064955748,1
12,Rodez,12000,"31, avenue du Maréchal Joffre - 12000 RODEZ",Mosquée,12202,exact_match,44.3619562,2.58373339161166,1
12,Rodez,12000,Avenue Bamberg - 12000 RODEZ,Mosquée De Rodez,12202,exact_match,44.3607575497437,2.58963432141146,0.81
12,Villefranche-de-Rouergue,12200,"11, rue Valadier - 12200 VILLEFRANCHE DE ROUERGUE",Mosquée,12300,exact_match,44.350992,2.038847,0.81
13,Aix-en-Provence,13100,"5, rue des Gondreaux - 13100 AIX EN PROVENCE",Mosquée,13001,exact_match,43.530443,5.44819,1
13,Aix-en-Provence,13100,chemin de Beauregard - 13100 AIX EN PROVENCE,Mosquée,13001,exact_match,43.536662,5.467418,1
13,Aix-en-Provence,13100,3 Boulevard Henriot 13100 Aix-en-Provence,Mosquée Dar ES-Salam,13001,exact_match,43.5190046086527,5.43179222678279,0.45
13,Aix-en-Provence,13100,3-5 Boulevard du Clos Gabriel 13100 Aix-en-Provence,Mosquée,13001,exact_match,43.528932265,5.412586782,0.5
13,Aix-en-Provence,13100,56 Rue Gaston Berger 13100 Aix-en-Provence,Mosquée,13001,exact_match,43.513526,5.446593,1
13,Aix-en-Provence,13100,370 Route de Berre 13100 Aix-en-Provence,Mosquée,13001,exact_match,43.56319,5.459844,0.142857142857143
13,Aix-en-Provence,13100,16 Avenue du Petit Barthélémy 13100 Aix-en-Provence,Mosquée,13001,exact_match,43.518858,5.436008,1
13,Arles,13200,3 rue Philippe Lebon - 13200 ARLES,Mosquée Rahma,13004,exact_match,43.665492,4.623412,1
13,Arles,13200,9 Rue Augustin Tardieu - 13200 ARLES,Mosquée des Arènes,13004,exact_match,43.679122,4.63123,1
13,Arles,13200,"1, rue du Grand Jas - 13200 ARLES",Mosquée Omar,13004,google map,43.67476,4.62098,1
13,Arles,13200,"32 rue Gaspard Monge, 13200 ARLES",Mosquée Tawba,13004,google map,43.66112,4.62183,1
13,Arles,13200,"1, rue François Villon - 13200 ARLES",Mosquée An-Nasr,13004,google map,43.67563725,4.63486455,0.5
13,Aubagne,13400,Chemin du Petit Canedel - 13400 AUBAGNE,Mosquée,13005,exact_match,43.2911651927421,5.56640267205084,1
13,Aubagne,13400,"208, avenue des Soeurs de Gastine - 13400 AUBAGNE",Mosquée Dar ES-Salam,13005,exact_match,43.291274,5.563636,0.9
13,Berre-l'Étang,13130,"5, rue Paul Elouard - 13130 BERRE L ETANG",Mosquée,13014,exact_match,43.477306,5.167063,0.771428571428571
13,Berre-l'Étang,13130,avenue Denis Padovani - 13130 BERRE L ETANG,Mosquée,13014,exact_match,43.474299815875,5.16613777210042,0.5
13,Berre-l'Étang,13130,Rue la Marili 13130 Berre-l'Étang,Mosquée,13014,exact_match,43.493735,5.165576,0.333333333333333
13,Cabannes,13440,Cité Roussot route de Cavillon - 13440 CABANNES,Mosquée,13018,exact_match,43.8610116,4.949561,0.5
13,La Ciotat,13600,"6, avenue de l'Abeille - 13600 LA CIOTAT",Mosquée EL-BOUKHARI,13028,exact_match,43.1967147841192,5.61492462774746,0.5
13,Gardanne,13120,"14, Faubourg Gueydan - 13120 GARDANNE",Mosquée,13041,exact_match,43.4548958,5.4681831,0.81
13,Istres,13800,Chemin du Rouquier - 13800 ISTRES,Mosquée,13047,exact_match,43.5058553266172,4.99509450717653,1
13,Istres,13800,avenue Ange Bertolloti - 13800 ISTRES,Mosquée,13047,exact_match,43.4939713017458,4.97526887498939,1
13,Istres,13800,6 impasse des cultes  - 13800 ISTRES,Mosquée Ar rahma,13047,exact_match,43.4944428011282,4.97349508070909,0.5
13,Marignane,13700,"4, avenue Marius Ruinat - 13700 MARIGNANE",Mosquée,13054,exact_match,43.4163355,5.21303334224354,1
13,Marignane,13700,"3, rue Molière - 13700 MARIGNANE",Mosquée EL-FATH,13054,exact_match,43.415142,5.214529,1
13,Marignane,13700,"28, avenue Lacanau - 13700 MARIGNANE",Mosquée,13054,exact_match,43.421674,5.216949,0.9
13,Marseille,13015,"50, Boulevard Viala - 13015 MARSEILLE",Mosquée Mariam,13055,exact_match,43.335084,5.360926,1
13,Marseille,13015,Impasse Albarel Malavasi - 13015 MARSEILLE,Mosquée Consolat,13055,exact_match,43.3473037086394,5.34685892564733,1
13,Marseille,13003,99 Boulevard De Strasbourg - 13003 MARSEILLE,Mosquée - centre Islamique,13055,exact_match,43.3095707,5.37916,1
13,Marseille,13015,"130, chemin de la Madrague-Ville - 13015 MARSEILLE",Mosquée EL-ISLAH,13055,exact_match,43.3271275,5.3640577,1
13,Marseille,13003,31 Boulevard Boues - 13003 MARSEILLE,Mosquèe IBnbaz,13055,exact_match,43.3115742,5.3826068,1
13,Marseille,13015,"54, avenue Felix Zoccola - 13015 MARSEILLE",Mosquée,13055,exact_match,43.32514165,5.36859390950984,1
13,Marseille,13003,"34, rue Loubon - 13003 MARSEILLE",Mosquée,13055,exact_match,43.3120555,5.3794803,1
13,Marseille,13015,"69, chemin du Cap Janet - 13015 MARSEILLE",Mosquée,13055,exact_match,43.337195,5.352026,1
13,Marseille,13015,"135, Chemin de la Commanderie - 13015 MARSEILLE",Mosquée,13055,exact_match,43.345032,5.361062,1
13,Marseille,13001,"35, rue du Baignoir - 13001 MARSEILLE",Mosquée,13055,exact_match,43.2998679,5.3773796,1
13,Marseille,13013,"42, avenue saint-Paul - 13013 MARSEILLE",Mosquée,13055,exact_match,43.326986,5.408101,1
13,Marseille,13001,"31, rue Longue des Capucins - 13001 MARSEILLE",Mosquée,13055,exact_match,43.2977038,5.3791238,1
13,Marseille,13003,"10, rue Gaillard - 13003 MARSEILLE",Mosquée,13055,exact_match,43.3148722,5.3759948,1
13,Marseille,13013,rue Albert Marquet - 13013 MARSEILLE,Mosquée,13055,exact_match,43.3323439232624,5.41297619867794,1
13,Marseille,13016,"35, rue de la Redonne - 13016 MARSEILLE",Mosquée DE L'ESTAQUE,13055,exact_match,43.361891,5.317201,1
13,Marseille,13015,"125, boulevard Henri Barnier - 13015 MARSEILLE",Mosquée de la Bricarde,13055,exact_match,43.370678,5.347382,1
13,Marseille,13001,"6, rue de l'Académie - 13001 MARSEILLE",Mosquée TAHARA,13055,exact_match,43.2952473,5.3802961,1
13,Marseille,13001,"50, rue Bernard du Bois - 13001 MARSEILLE",Mosquée ES-Salam,13055,exact_match,43.3017757,5.3776152,1
13,Marseille,13001,"26, rue des Recolettes - 13001 MARSEILLE",Mosquée EL-Quods,13055,exact_match,43.2974691,5.3777699,1
13,Marseille,13003,"367, Boulevard National - 13003 MARSEILLE",Mosquée ES-Sunna,13055,exact_match,43.3139573,5.3738192,1
13,Marseille,13015,Chemin de la Bigotte - 13015 MARSEILLE,Mosquée ES-Salam,13055,exact_match,43.3880017784534,5.37012191804741,1
13,Marseille,13011,"41, rue de la Pinède - 13011 MARSEILLE",Mosquée EL-Houceine,13055,exact_match,43.292089,5.428504,1
13,Marseille,13014,Boulevard Jourdan - 13014 MARSEILLE,Mosquée,13055,exact_match,43.3339524928838,5.392102743751,1
13,Marseille,13002,9 Avenue Camille Pelletan - 13002 MARSEILLE,Grande Mosquée de Marseille,13055,exact_match,43.3027809,5.3740886,1
13,Marseille,13014,cité Picon - 13014 MARSEILLE,Mosquée,13055,exact_match,43.33144,5.391483,0.9
13,Marseille,13015,rue Vallon des Tuves - 13015 MARSEILLE,Mosquée,13055,exact_match,43.367821,5.36412,0.9
13,Marseille,13001,"23, rue Françis Pressensé - 13001 MARSEILLE",Mosquée Avérroès,13055,exact_match,43.3008954,5.3768546,0.9
13,Marseille,13013,"51, avenue Frais Vallon - 13013 MARSEILLE",Mosquée EN-NOUR,13055,exact_match,43.3259265,5.42715295525292,0.81
13,Marseille,13014,52 rue mahbouti tir - 13014 MARSEILLE,Mosquée la sincerité,13055,exact_match,43.333169,5.396735,0.7875
13,Marseille,13013,Chemin du Merlan - 13013 MARSEILLE,Mosquée,13055,exact_match,43.3289746171597,5.41632372917482,0.729
13,Marseille,13003,"44, Traverse du Moulin de la Vilette - 13003 MARSEILLE",Mosquée,13055,exact_match,43.312952,5.37381,0.70875
13,Marseille,13011,"41, place de la Parette - 13011 MARSEILLE",Mosquée,13055,exact_match,43.292841,5.428203,0.7
13,Marseille,13010,24 avenues du corps expeditionnaire fr - 13010 MARSEILLE,Mosquée El Houjaj,13055,exact_match,43.280868,5.442234,0.63
13,Marseille,13013,45 Bd Bouge - 13013 MARSEILLE,Mosquée des Cèdres,13055,exact_match,43.3234250202143,5.41200778728356,0.5
13,Marseille,13013,8 rue Néoule Marseille - 13013 MARSEILLE,Institut des Bleuets,13055,exact_match,43.3273105947911,5.40607013922608,0.5
13,Marseille,13014,"37, Boulevard Charles Mattei - 13014 MARSEILLE",Mosquée Arrahma,13055,exact_match,43.3310634018704,5.39484430480177,0.5
13,Marseille,13001,"29, rue Lulli - 13001 MARSEILLE",Mosquée,13055,exact_match,43.2924061466273,5.3764807922707,0.5
13,Marseille,13010,"17-19, Boulevard de la Barnière - 13010 MARSEILLE",Mosquée,13055,exact_match,43.2814219641169,5.4077577651324,0.5
13,Marseille,13013,"33 / 35, avenue Corot - 13013 MARSEILLE",Mosquée,13055,exact_match,43.3239804248914,5.40442971863607,0.5
13,Marseille,13013,12 Boulevard Hérodote - 13013 MARSEILLE,Mosquée DE LA RENAUDE,13055,exact_match,43.3359639045852,5.41616078918462,0.5
13,Marseille,13003,"11, rue Félix Pyat - 13003 MARSEILLE",Mosquée ES-Salam,13055,exact_match,43.3146862090594,5.37552520580609,0.5
13,Marseille,13002,"7, rue des Icardins - 13002 MARSEILLE",Mosquée EL-MOHSININNE,13055,exact_match,43.3002130732651,5.37256553193896,0.5
13,Marseille,13001,26 Rue de la Mission de France 13001 Marseille,Mosquée,13055,exact_match,43.30146,5.385568,0.3969
13,Marseille,13015,1 Traverse de la Matrague Ville 13015 Marseille,Mosquée,13055,exact_match,43.330433,5.35858,0.496125
13,Marseille,13014,206 Chemin Saint-Marthe 13014 Marseille,Mosquée EL-BADR,13055,exact_match,43.3434196624764,5.3854505079781,0.32805
13,Marseille,13016,7 Place du Mérou 13016 Marseille,Mosquée de la Castellane,13055,exact_match,43.3659515,5.341115,1
13,Marseille,13014,98 Avenue de la Croix Rouge 13014 Marseille,Mosquée EL-Houda,13055,exact_match,43.333127,5.438123,1
13,Marseille,13001,6 Rue Bon Pasteur 13001 Marseille,Mosquée AT-Taqwa,13055,exact_match,43.3023724,5.3738765,0.9
13,Marseille,13000,24 Rue de Malaval 13000 Marseille,Mosquée Khalid Ibn Al Walid,13055,exact_match,43.304863,5.371757,0.9
13,Marseille,13012,Rue Bastide Saint-Jean 13012 Marseille,Mosquée,13055,exact_match,43.301332,5.438792,0.2
13,Marseille,13009,Avenue du Baou de Sormiou 13009 Marseille,Mosquée EL-Forquane,13055,exact_match,43.233187,5.450826,0.5
13,Marseille,13010,24 Avenue du Cef 13010 Marseille,Mosquée,13055,exact_match,43.265811,5.405357,0.142857142857143
13,Marseille,13010,"68, rue Alfred Cartel - 13010 MARSEILLE",Mosquée EN-NASR,13055,exact_match,43.233187,5.450826,0.25
13,Marseille,13015,"La maurelette, 1 place du commerce - 13015 MARSEILLE",Salle de priére zemzem,13055,exact_match,43.295314,5.401581,0.25
13,Marseille,13015,chemin des Tuilleries - 13015 MARSEILLE,Mosquée plan d'Aou,13055,exact_match,43.3706022188106,5.35525082860969,1
13,Marseille,13005,2 rue ferrarie - 13005 MARSEILLE,Mosquée  Fajr Al Islam,13055,exact_match,43.2941487,5.3869491,1
13,Marseille,13011,"13, rue des Bosquets - 13011 MARSEILLE",Mosquée,13055,exact_match,43.233187,5.450826,0.25
13,Marseille,13003,"174, rue Gras Boeuf - 13003 MARSEILLE",Mosquée Foi et Bonnes Oeuvres,13055,exact_match,43.233187,5.450826,0.25
13,Martigues,13500,"18, rue du Peuple - 13500 MARTIGUES",Mosquée De Martigues,13056,exact_match,43.407514,5.056,1
13,Martigues,13500,"2, rue Sylvia de Luca - 13500 MARTIGUES",Mosquée,13056,exact_match,43.395902,5.059237,1
13,Martigues,13500,Allée des Espigau - 13500 MARTIGUES,Mosquée,13056,exact_match,43.415222756712,5.03083772891063,1
13,Martigues,13500,route du Port de Lavera - 13500 MARTIGUES,Mosquée NOUR ISLAM,13056,exact_match,43.3947301414136,5.01085249510321,1
13,Miramas,13140,"7, rue de L'Egalité - 13140 MIRAMAS",Mosquée ES-Salam,13063,exact_match,43.578346,5.000408,1
13,Miramas,13140,"9, rue de la Girouette, le Trident - 13140 MIRAMAS",Mosquée,13063,exact_match,43.593066,5.009718,1
13,Port-de-Bouc,13110,avenue du groupe Manouchian - 13110 PORT DE BOUC,Mosquée,13077,exact_match,43.4112579288927,4.99788634912152,1
13,Port-de-Bouc,13110,"2, rue Jules Guesde - 13110 PORT DE BOUC",Mosquée,13077,exact_match,43.410324,4.982357,1
13,Port-de-Bouc,13110,"16, Quai de la Liberté - 13110 PORT DE BOUC",Mosquée ER-RAHMA,13077,exact_match,43.406205,4.987985,1
13,Port-de-Bouc,13110,Quartier saint-Jean - 13110 PORT DE BOUC,Mosquée,13077,exact_match,43.421733,4.990249,0.5
13,Port-de-Bouc,13110,Impasse des Contes - 13110 PORT DE BOUC,Mosquée,13077,exact_match,43.4106712389688,5.00078837734967,0.675
13,Port-Saint-Louis-du-Rhône,13230,"4, rue de Septembre - 13230 PORT SAINT LOUIS DU RHÔNE",Mosquée de Port St Louis,13078,exact_match,43.389518,4.801197,0.7
13,Rognac,13340,Avenue Jean Jaures - 13340 ROGNAC,Salle de prière,13081,exact_match,43.4877093442523,5.22626507794599,1
13,Rognes,13840,66 Route de Caire Val 13840 Rognes,Mosquée,13082,exact_match,43.666835,5.347924,0.405
13,La Roque-d'Anthéron,13640,Cité de la Gacourelette 13640 La Roque-d'Anthéron,Mosquée,13084,exact_match,43.714889,5.308784,0.5
13,Saint-Martin-de-Crau,13310,Route de Salon 13310 Saint-Martin-de-Crau,Mosquée,13097,exact_match,43.6831778622946,4.89094692893374,0.3
13,SAINT REMY DE PROVENCES,13210,7 Zone Industrielle de la Gare - 13210 SAINT REMY DE PROVENCES,Mosqueé Saint Remy,13100,validation manuelle,43.546418,5.039834,0.0192307692307692
13,Salon-de-Provence,13300,"320, Boulevard des Nations Unies - 13300 SALON DE PROVENCE",Mosquée Les Amis de la Paix,13103,exact_match,43.6517847361386,5.10328244677932,0.5
13,Salon-de-Provence,13300,"79, Boulevard du Roi René - 13300 SALON DE PROVENCE",Mosquée,13103,exact_match,43.6333050579095,5.09724960565365,0.5
13,Salon-de-Provence,13300,"21, rue de l'arbousier - 13300 SALON DE PROVENCE",Mosquée,13103,exact_match,43.6458948160369,5.11004948531741,0.5
13,Septèmes-les-Vallons,13240,La Gavotte Peyret 13240 Septèmes-les-Vallons,Mosquée,13106,exact_match,43.388302,5.351977,0.729
13,Tarascon,13150,"33, rue Lubières - 13150 TARASCON",Mosquée,13108,exact_match,43.803953,4.65856,0.75
13,Tarascon,13150,6 Rue Poissonnière 13150 Tarascon,Mosquée,13108,exact_match,43.862696,4.693745,0.0833333333333333
13,Vitrolles,13127,"32, rue Valere Bernard - 13127 VITROLLES",Mosquée ES-SUNNA,13117,exact_match,43.437734,5.256877,1
14,Caen,14000,"8 bis, rue de Touraine - 14000 CAEN",Mosquée,14118,exact_match,49.1947276,-0.4014173,1
14,Caen,14000,"437, rue de Caen IFS - 14000 CAEN",Mosquée AL-FATEH,14118,exact_match,49.156668,-0.345385,1
14,Caen,14000,Rue de Genève - 14000 CAEN,Mosquée Unité Islamique,14118,exact_match,49.1586597969562,-0.340770591366762,1
14,Caen,14000,Rue Gutemberg - 14000 CAEN,Mosquée Salle du Presbytère de la Guérinière,14118,exact_match,49.1813403,-0.3635615,0.5
14,Hérouville-Saint-Clair,14200,Allée Boiselles - 14200 HÉROUVILLE-SAINT-CLAIR,Mosquée d'Hérouville,14327,exact_match,49.2130566261776,-0.331048423037021,0.9
14,Hérouville-Saint-Clair,14200,715-716 boulevard de la Grande-Delle  - 14200 HEROUVILLE SAINT CLAIR,Mosquée Annour,14327,exact_match,49.2068511,-0.339365,0.75
14,Honfleur,14600,"51, rue Emile Renouf - 14600 HONFLEUR",Mosquée,14333,exact_match,49.412052,0.24685,1
14,Lisieux,14100,"6, rue Alexandre Piel - 14100 LISIEUX",Mosquée,14366,exact_match,49.152054,0.22452,1
15,Aurillac,15000,18 Rue Méallet de Cours - 15000 AURILLAC,Mosquée d'Aurillac,15014,exact_match,44.9193511,2.4413332,1
15,Saint-Flour,15100,"114, rue des Tuilles Bas - 15100 SAINT FLOUR",Mosquée,15187,exact_match,45.029663,3.086552,0.25
16,Angoulême,16000,55 Rue de la Charité  - 16000 ANGOULEME,Mosquée d'Angouléme,16015,exact_match,45.6473865,0.1217268,1
16,Cognac,16100,"13, rue de la Société Vinicole - 16100 COGNAC",Mosquée ES-Salam,16102,exact_match,45.6895172,-0.3309783,1
16,Soyaux,16800,Bât. K Champs de Manœuvres - 16800 SOYAUX,Mosquée Ennour,16374,exact_match,45.6389057,0.20337634320444,0.5
17,Rochefort,17300,"4, rue des Coquelicots - 17300 ROCHEFORT",Mosquée,17299,exact_match,45.942464,-0.984911,1
17,Rochefort,17300,"39, rue du Général Paul Gondoet - 17300 ROCHEFORT",Mosquée EN-Nour,17299,exact_match,45.956298,-0.973061,0.771428571428571
17,Rochefort,17300,"12, rue Eglantines - 17300 ROCHEFORT",Mosquée,17299,exact_match,45.952399,-0.973861,0
17,La Rochelle,17000,32 Avenue de Berne - 17000 LA ROCHELLE,ACICM Association culturelle islamique de la Charente-Maritime,17300,exact_match,46.1662009,-1.1776358,1
17,Saint-Sulpice-de-Royan,17200,9 rue gustave eiffel - 17200 SAINT SULPICE DE ROYAN,Mosquée de Royan,17409,exact_match,45.6633571,-1.013169,1
18,Bourges,18000,Rue Chemin de la Prairie - 18000 BOURGES,Salle de prière,18033,exact_match,47.089372663473,2.38366250152604,1
18,Bourges,18000,"2, rue Alfred de Musset - 18000 BOURGES",Mosquée ES-SUNNA,18033,exact_match,47.105823,2.413216,1
18,Bourges,18000,"157, avenue du Général de Gaulle - 18000 BOURGES",Mosquée,18033,exact_match,47.103331,2.409283,0.9
18,Bourges,18000,"4, rue Gerard Philippe - 18000 BOURGES",Mosquée,18033,exact_match,47.102446,2.409244,0.7875
18,Bourges,18000,20 Rue Jean Rameau - 18000 BOURGES,Mosquée Al Fath,18033,exact_match,47.1056691486995,2.40588139764676,0.5
18,Lunery,18400,Place Léon Dupuis - 18400 LUNERY,Salle de prère,18133,exact_match,46.9570471700062,2.25206454687527,1
18,Saint-Florent-sur-Cher,18400,45 Rue des Lavoirs - 18400 SAINT-FLORENT-SUR-CHER,Mosquée de l'association culturelle marocaine,18207,exact_match,46.988427,2.247895,1
18,Vierzon,18100,4 impasse de Bellevue - 18100 VIERZON,Salle de prière,18279,exact_match,47.2243733,2.0738109,1
18,Vierzon,18100,"88, avenue du 8 Mai 1945 - 18100 VIERZON",Mosquée,18279,exact_match,47.232294,2.082269,0.9
19,Brive-la-Gaillarde,19100,Passage Georges Carpentier - 19100 BRIVE-LA-GAILLARDE,Mosquée El Fath,19031,exact_match,45.1594010347985,1.5059450215194,1
19,Brive-la-Gaillarde,19100,"19, avenue Emile Zola - 19100 BRIVE LA GAILLARDE",Mosquée,19031,exact_match,45.1566054,1.5273163,1
19,Brive-la-Gaillarde,19100,"35, rue Pierre Chaumeil - 19100 BRIVE LA GAILLARDE",Mosquée,19031,exact_match,45.1569391,1.5058119,1
19,Brive-la-Gaillarde,19100,"36, rue André Delon - 19100 BRIVE-LA-GAILLARDE",Salle de prière Turque,19031,exact_match,45.1621263,1.5236722,1
19,Brive-la-Gaillarde,19100,Rue Thérèse Simonet - 19100 BRIVE-LA-GAILLARDE,Salle de prière Gymnase Chapelies,19031,exact_match,45.1547253251246,1.54871729147662,1
19,Rosiers-d'Égletons,19300,rue le Betonnet - 19300 ROSIERS D EGLETONS,Mosquée,19176,exact_match,45.376773,2.00878,0.5
19,Tulle,19330,Route de poissac - 19330 TULLE,Salle de priére de Tulle,19272,exact_match,45.2687320470412,1.69904250114485,1
19,Tulle,19000,96 Rue de l'ESTABOURNIE - 19000 TULLE,Mosqée de Tulle,19272,exact_match,45.262151764149,1.75721951548769,0.5
19,Ussel,19200,"22, rue Jules Guesde - 19200 USSEL",Mosquée,19275,exact_match,45.561313,2.319408,1
19,Ussel,19200,14 rue Récollets - 19200 USSEL,Mosquée al quods,19275,exact_match,45.5455046,2.3082127,0.9
21,Beaune,21200,35 Rue des Ares Cautins - 21200 BEAUNE,Mosquée Ennour,21054,exact_match,47.03608,4.851672,0.7875
21,Chenôve,21300,"17, rue Paul Langevin - 21300 CHENOVE",Mosquée ER-Rahma,21166,exact_match,47.283374,5.01317,1
21,Dijon,21000,"1, rue des Verriers - 21000 DIJON",Mosquée,21231,exact_match,47.301567,5.0360094,1
21,Dijon,21000,"9, rue Castelnau - 21000 DIJON",Mosquée,21231,exact_match,47.3300108,5.0740278,1
21,Dijon,21000,"4, avenue du Lac - 21000 DIJON",Mosquée,21231,exact_match,47.3161473,5.0074376,1
21,Dijon,21000,"23, rue Frédéric Mistral - 21000 DIJON",Mosquée,21231,exact_match,47.3408176,5.0461899,1
21,Dijon,21000,"1, allée du Doubs - 21000 DIJON",Mosquée El-Imane,21231,exact_match,47.322613,4.999074,1
21,Dijon,21000,"7, rue de la Loire - 21000 DIJON",Mosquée EL-Imane,21231,exact_match,47.322368,4.99925,1
21,Dijon,21000,17 Rue Charles Dumont - 21000 DIJON,Mosquée Al Kheyr,21231,exact_match,47.3137354,5.041067,1
21,Dijon,21000,"6, Impasse Clément d'Esormes - 21000 DIJON",Mosquée EN-Nour,21231,exact_match,47.337671,5.063948,0.9
21,Is-sur-Tille,21120,rue Pasteur - 21120 IS SUR TILLE,Mosquée,21317,exact_match,47.5249135829224,5.11074615408485,1
21,Longvic,21600,"6, rue Marie Noel - 21600 LONGVIC",Mosquée,21355,exact_match,47.2872613,5.0717119,1
21,Montbard,21500,"13, rue Jammet Thiard - 21500 MONTBARD",Mosquée,21425,exact_match,47.628156,4.341082,1
21,Montbard,21000,2bis Rue Lamartine - 21000 MONTBARD,Salle de prière,21425,exact_match,47.3266379065303,5.02370350358236,0.5
21,Quetigny,21800,1 Impasse de Montbouchard - 21800 QUETIGNY,Mosquée Assalam,21515,exact_match,47.3174536,5.0960021,1
21,Quetigny,21800,"3, Boulevard de l\'Europe - 21800 QUETIGNY",Mosquée FRATERNITE,21515,exact_match,47.314847,5.0940544,0.95
21,Quetigny,21800,"14, rue du Professeur-Bogeot - 21800 QUETIGNY",Mosquée,21515,exact_match,47.313488,5.107121,0.25
21,Quetigny,21800,"12-14, rue des Prés Bourgeot - 21800 QUETIGNY",Mosquée,21515,exact_match,47.313488,5.107121,0.25
21,Saint-Usage,21170,"13, route de Dijon - 21170 SAINT USAGE",Mosquée,21577,exact_match,47.107893,5.2629149,1
21,Selongey,21260,"4, rue du Renard - 21260 SELONGEY",Rassemblement de Solengey,21599,exact_match,47.5881797,5.1852056,0.75
21,Ladoix-Serrigny,21550,"11, rue des Layottes - 21550 LADOIX SERRIGNY",Mosquée,21606,exact_match,47.069397,4.88368,1
